CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,EstimatedSalary,Exited,Satisfaction Score,Point Earned,Card Type_GOLD,Card Type_PLATINUM,Card Type_SILVER,Geography_Germany,Geography_Spain,Gender_Male,CHURN_PREDICT,CHURN_PROB
614,50,4,137104.47,1,1,127166.49,1,1,958,0,0,0,0,0,1,1,0.648
438,31,8,78398.69,1,1,44937.01,0,4,809,0,1,0,1,0,1,0,0.2348
652,80,4,0.0,2,1,188603.07,0,1,662,1,0,0,0,0,0,0,0.176
729,30,6,63669.42,1,1,145111.37,0,2,484,1,0,0,1,0,1,0,0.1705
642,38,3,0.0,2,0,171463.83,0,2,737,1,0,0,0,0,1,0,0.0385
806,59,0,135296.33,1,1,182822.5,0,1,486,0,0,1,1,0,0,1,0.6511
744,36,2,153804.44,1,1,87213.33,0,3,252,0,0,1,0,1,1,0,0.223
474,37,3,0.0,2,0,57175.32,0,4,275,0,0,1,0,1,1,0,0.0525
559,49,2,147069.78,1,1,120540.83,1,1,245,0,0,0,0,0,1,1,0.5051
706,42,9,0.0,2,1,28714.34,0,4,361,0,1,0,0,1,1,0,0.1273
628,22,3,0.0,1,1,85426.28,0,4,483,0,0,0,0,1,0,0,0.4242
429,24,4,95741.75,1,1,46170.75,0,2,352,1,0,0,0,0,1,0,0.1315
525,57,2,145965.33,1,1,64448.36,0,5,337,0,1,0,0,1,0,1,0.5455
680,30,8,141441.75,1,1,16278.97,0,1,597,0,0,1,0,0,0,0,0.1649
749,40,1,139290.41,1,1,182855.42,1,1,381,0,0,1,0,0,1,0,0.4232
763,31,4,0.0,2,0,50404.72,0,3,668,0,1,0,0,0,0,0,0.055
734,30,3,0.0,2,1,107640.25,0,4,245,0,0,0,0,0,1,0,0.0338
716,35,4,144428.87,1,1,134132.65,0,2,495,0,1,0,0,0,1,0,0.0976
594,35,2,0.0,2,1,103480.69,0,4,378,0,0,0,0,0,1,0,0.0398
644,46,9,95441.27,1,1,108761.05,1,1,568,0,0,1,0,0,0,1,0.682
671,35,1,144848.74,1,1,179012.3,0,5,731,0,1,0,1,0,1,0,0.2721
664,26,7,116244.14,2,1,95145.14,0,2,837,1,0,0,1,0,1,0,0.0763
656,50,7,0.0,2,0,72143.44,0,1,829,1,0,0,0,0,1,0,0.1609
667,40,1,146502.07,1,1,19162.89,0,3,230,0,0,0,0,1,0,0,0.4008
663,44,2,117028.6,2,0,144680.18,0,4,919,0,0,0,1,0,1,0,0.3281
584,30,8,112013.81,1,1,177772.03,1,4,641,0,1,0,1,0,0,0,0.4248
626,37,6,108269.37,1,1,5597.94,0,2,457,0,0,0,0,1,0,0,0.2659
485,29,7,182123.79,1,1,116828.51,1,4,583,1,0,0,0,0,1,0,0.2337
659,32,3,150923.74,2,0,174652.51,0,2,849,0,1,0,1,0,0,0,0.137
649,33,2,0.0,2,1,2010.98,0,3,720,0,0,0,0,0,1,0,0.0205
805,39,5,165272.13,1,1,14109.85,1,3,317,0,0,1,0,1,0,0,0.365
716,39,10,115301.31,1,1,43527.4,1,5,465,0,0,0,1,0,0,1,0.5996
642,40,6,129502.49,2,0,86099.23,1,4,269,1,0,0,1,0,0,0,0.3898
659,31,4,118342.26,1,0,161574.19,0,3,391,0,0,1,0,0,1,0,0.1273
545,47,5,0.0,2,1,38970.14,0,4,373,0,1,0,0,1,0,0,0.238
543,22,8,0.0,2,0,127587.22,0,3,251,0,1,0,0,0,1,0,0.0388
718,25,7,0.0,2,1,30380.12,0,2,237,0,1,0,0,0,0,0,0.0678
840,43,7,0.0,2,1,90908.95,0,2,645,0,0,1,0,0,0,0,0.1429
630,34,9,106937.05,2,1,138275.01,0,3,624,0,0,1,1,0,0,0,0.3375
643,59,3,170331.37,1,1,32171.79,0,5,838,0,1,0,1,0,1,1,0.5037
654,32,1,114510.85,1,1,126143.23,0,4,224,1,0,0,1,0,0,0,0.4178
582,39,5,0.0,2,1,129892.93,0,4,343,0,0,0,0,0,1,0,0.0408
659,32,3,107594.11,2,1,102416.84,0,3,683,0,0,0,0,1,1,0,0.0914
762,39,2,81273.13,1,1,18719.67,0,5,929,1,0,0,0,1,1,0,0.1873
568,32,7,169399.6,1,1,61936.22,0,4,234,0,1,0,0,1,0,0,0.1835
670,25,6,0.0,2,1,78358.94,0,3,723,0,0,0,0,1,1,0,0.0224
613,45,1,187841.99,2,1,147224.27,0,1,482,0,1,0,0,0,0,1,0.5096
539,30,0,0.0,2,1,160979.66,0,4,231,0,0,0,0,0,1,0,0.0622
850,57,8,126776.3,2,1,132298.49,0,3,244,1,0,0,0,1,0,0,0.4062
522,34,9,126436.29,1,1,174248.52,1,3,973,1,0,0,0,1,1,0,0.2776
737,41,1,101960.74,1,1,123547.28,0,5,463,0,0,1,0,0,1,0,0.4598
520,58,3,0.0,2,0,32790.02,0,5,253,0,0,0,0,0,1,0,0.2302
706,28,3,0.0,2,0,181543.67,0,3,241,0,0,1,0,1,1,0,0.049
643,45,2,150842.93,1,0,2319.96,1,5,537,0,1,0,1,0,0,1,0.676
648,50,9,102535.57,1,1,189543.19,0,5,332,0,0,0,0,0,0,1,0.6282
443,29,9,99027.61,2,1,10940.4,0,5,390,0,1,0,1,0,0,0,0.171
640,68,9,0.0,2,1,199493.38,0,4,763,0,1,0,0,0,1,0,0.1501
628,33,3,0.0,1,1,188193.25,0,4,240,1,0,0,0,1,0,0,0.275
540,42,9,87271.41,2,1,172572.64,0,1,978,0,1,0,1,0,0,0,0.2773
460,35,8,102742.91,2,1,189339.6,0,5,366,0,0,0,1,0,0,0,0.2856
636,34,2,40105.51,2,0,53512.16,0,3,356,0,0,0,1,0,1,0,0.1931
593,29,2,152265.43,1,1,34004.44,0,1,907,0,0,1,0,0,0,0,0.1646
801,42,4,141947.67,1,1,10598.29,0,3,687,0,0,1,0,1,1,0,0.3382
640,75,1,106307.91,2,0,113428.77,0,2,703,0,1,0,1,0,0,0,0.3918
611,31,0,107884.81,2,1,183487.98,0,2,388,0,0,0,1,0,1,0,0.1248
802,31,1,125013.72,1,1,187658.09,0,2,579,0,0,0,1,0,1,0,0.3911
717,35,7,58469.37,2,1,172459.39,0,2,793,1,0,0,1,0,1,0,0.0998
769,39,8,0.0,1,0,21016.0,0,3,828,1,0,0,0,0,0,0,0.3865
745,45,10,117231.63,3,1,122381.02,1,2,291,1,0,0,1,0,1,1,0.8844
572,35,4,152390.26,1,1,128123.66,0,4,951,1,0,0,0,1,1,0,0.2172
629,30,2,34013.63,1,1,19570.63,0,2,952,0,0,0,0,1,0,1,0.5111
687,39,2,0.0,3,0,188150.6,1,2,616,1,0,0,0,1,0,1,0.586
483,50,9,0.0,2,1,111020.24,0,5,706,0,0,1,0,0,0,0,0.3003
690,36,7,101583.11,2,1,123775.15,0,2,423,0,0,0,0,0,1,0,0.1457
492,30,10,77168.87,2,0,146700.22,0,5,552,1,0,0,1,0,0,0,0.1435
709,28,8,124695.72,2,1,145251.35,0,3,665,0,0,0,1,0,1,0,0.1429
705,44,3,105934.96,1,1,82463.69,0,3,351,0,1,0,1,0,1,1,0.8107
560,66,9,0.0,1,1,15928.49,0,3,906,0,0,0,0,0,0,0,0.4134
611,46,6,0.0,2,1,45886.33,0,4,406,0,0,0,0,1,1,0,0.1759
730,62,2,0.0,2,1,186489.95,0,4,594,1,0,0,0,1,1,0,0.1455
709,45,2,0.0,2,0,162922.65,0,1,815,0,1,0,0,1,0,0,0.2013
544,21,10,161525.96,2,1,9262.77,0,2,458,0,1,0,0,0,0,0,0.1469
712,29,7,147199.07,1,1,84932.4,0,3,886,0,0,1,1,0,0,0,0.3699
752,38,3,183102.29,1,1,71557.12,0,3,833,0,0,1,1,0,1,0,0.2911
648,46,9,127209.0,2,1,77405.95,1,4,932,1,0,0,0,1,1,0,0.3971
556,38,8,0.0,2,0,417.41,1,3,632,1,0,0,0,1,1,0,0.0646
594,24,0,97378.54,1,1,71405.17,0,2,431,0,0,0,0,1,0,0,0.2188
645,37,2,136925.09,2,0,153400.24,0,3,739,0,1,0,1,0,0,0,0.2203
557,33,3,54503.55,1,1,371.05,0,5,362,0,0,1,0,0,1,0,0.3175
547,32,8,155726.85,1,1,67789.99,0,2,309,0,0,1,1,0,1,0,0.2547
701,39,9,0.0,2,0,145894.9,0,2,513,1,0,0,0,0,0,0,0.1181
616,66,1,135842.41,1,1,183840.51,1,2,302,0,0,0,0,0,0,0,0.4701
605,52,1,63349.75,1,1,108887.44,0,2,437,0,0,0,0,0,1,1,0.7401
593,38,4,129499.42,1,1,154071.27,0,5,337,0,0,1,1,0,0,0,0.3818
751,52,8,0.0,2,0,179291.85,0,5,629,0,0,1,0,1,1,0,0.1856
443,36,6,70438.01,2,0,56937.43,0,4,858,1,0,0,0,1,1,0,0.1559
685,23,8,0.0,2,1,112239.03,0,2,543,0,0,1,0,0,1,0,0.0306
718,36,9,0.0,1,1,45909.87,0,1,939,0,0,0,0,0,1,0,0.2067
538,49,9,141434.04,1,0,173779.25,1,5,797,1,0,0,0,1,0,1,0.6095
611,37,4,0.0,2,1,125696.26,0,4,629,0,0,1,0,1,0,0,0.0538
668,37,10,152958.29,2,1,159585.61,0,2,743,0,0,1,1,0,1,0,0.2275
537,41,3,138306.34,1,1,106761.47,0,5,767,0,0,0,1,0,0,1,0.6202
709,23,10,0.0,2,0,129590.18,0,2,246,0,0,1,0,1,1,0,0.0669
850,38,1,0.0,2,1,80006.65,0,2,480,0,1,0,0,0,1,0,0.0742
745,31,3,124328.84,1,1,140451.52,0,5,924,1,0,0,0,1,0,0,0.1737
693,41,9,181461.48,3,1,187929.43,1,3,430,1,0,0,1,0,0,1,0.7796
795,35,8,0.0,2,1,167155.36,0,2,708,0,0,0,0,1,1,0,0.0239
626,26,8,0.0,2,0,191420.71,0,4,701,0,1,0,0,1,1,0,0.0467
487,61,5,110368.03,1,0,11384.45,1,2,982,0,0,0,1,0,0,1,0.7739
556,39,9,89588.35,1,1,94898.1,0,1,827,0,0,0,0,0,0,0,0.289
643,46,6,0.0,2,0,106781.59,0,4,597,0,0,0,0,0,0,0,0.228
605,28,6,0.0,2,0,159508.52,0,1,468,0,0,0,0,0,0,0,0.0649
756,60,3,115924.89,1,1,93524.19,1,3,523,0,0,0,1,0,0,1,0.9356
586,38,2,0.0,2,1,87168.46,0,2,650,0,0,1,0,0,0,0,0.106
535,40,7,111756.5,1,1,8128.32,1,2,567,1,0,0,1,0,1,1,0.8495
678,35,4,0.0,1,1,125518.32,0,1,749,0,0,0,0,0,0,0,0.3126
596,39,9,0.0,1,1,48963.59,0,3,390,0,1,0,0,0,1,0,0.3747
648,26,9,162923.85,1,1,98368.24,0,5,922,1,0,0,0,0,1,0,0.1571
492,39,10,124576.65,2,1,148584.61,0,5,560,1,0,0,1,0,1,0,0.2463
702,45,0,80793.58,1,1,27474.81,0,2,994,0,0,0,0,0,1,0,0.3564
486,40,9,71340.09,1,1,76192.21,0,4,530,0,1,0,1,0,0,0,0.4202
568,40,1,99282.63,1,0,134600.94,1,2,818,0,0,1,1,0,1,1,0.8831
619,57,3,137946.39,1,1,72467.99,1,5,367,0,1,0,1,0,1,1,0.7915
724,41,2,127892.57,2,0,199645.45,0,4,393,0,0,0,1,0,1,0,0.195
548,33,0,101084.36,1,1,42749.85,0,5,860,0,0,0,1,0,0,0,0.353
545,37,8,114754.08,1,1,136050.44,1,5,958,1,0,0,1,0,0,1,0.5724
683,33,8,0.0,1,0,73564.44,0,4,576,0,1,0,0,0,1,0,0.2289
762,51,3,99286.98,1,0,85578.63,0,5,887,0,0,1,0,0,0,1,0.6066
627,30,4,79871.02,2,1,129826.89,0,4,396,0,0,0,1,0,0,0,0.1117
516,35,10,104088.59,2,0,119666.0,0,1,565,1,0,0,0,0,1,0,0.1142
800,38,2,168190.33,2,1,68052.08,0,3,874,0,0,1,0,0,0,0,0.1918
464,42,3,85679.25,1,1,164104.74,0,3,665,0,0,1,1,0,0,1,0.611
626,35,3,0.0,1,0,80190.36,0,5,680,0,0,1,0,0,0,0,0.4173
790,31,9,0.0,2,1,84126.75,0,1,319,0,0,0,0,0,0,0,0.0501
534,34,7,121551.58,2,1,70179.0,0,3,351,0,0,1,0,0,0,0,0.1754
745,46,2,122220.19,1,1,118024.1,0,3,781,0,0,0,0,0,1,1,0.6242
553,47,3,116528.15,1,0,145704.19,1,2,918,0,0,0,0,1,1,1,0.5878
748,26,1,77780.29,1,0,183049.41,0,3,340,1,0,0,0,0,0,0,0.2147
722,37,2,0.0,1,0,120906.83,0,4,625,1,0,0,0,0,1,0,0.3244
501,40,4,125832.2,1,1,100433.83,0,3,923,0,0,0,0,0,1,0,0.3715
675,38,6,68065.8,1,0,138777.0,1,5,543,0,1,0,0,0,0,0,0.4079
778,47,6,127299.34,2,1,124694.99,0,2,859,1,0,0,0,1,0,0,0.4592
494,38,7,174937.64,1,1,40084.32,0,5,794,1,0,0,1,0,0,0,0.2995
850,40,9,0.0,2,0,119232.33,0,2,241,1,0,0,0,0,1,0,0.1208
592,31,7,110071.1,1,0,43921.36,0,3,702,1,0,0,0,1,1,0,0.177
590,44,3,139432.37,1,1,62222.81,0,4,816,0,1,0,0,1,0,1,0.6045
758,39,6,127357.76,1,0,56577.0,0,4,404,0,0,1,0,0,0,0,0.292
506,36,5,0.0,2,1,164253.35,0,4,299,1,0,0,0,0,1,0,0.0442
733,33,3,0.0,1,1,7666.73,0,1,855,0,0,1,0,0,1,0,0.2576
711,38,3,0.0,2,1,68487.51,0,4,886,0,0,0,0,0,1,0,0.0534
514,43,1,95556.31,1,0,199273.98,1,4,774,1,0,0,1,0,1,1,0.6246
637,37,8,0.0,1,1,186062.36,0,1,699,0,0,0,0,1,1,0,0.3097
468,29,1,111681.98,2,1,195711.16,0,3,977,1,0,0,1,0,1,0,0.1463
539,39,3,0.0,2,1,36692.17,0,1,426,0,0,1,0,0,1,0,0.0582
509,25,3,108738.71,2,1,106920.57,0,3,595,0,0,0,0,1,0,0,0.238
662,32,4,133950.37,1,1,48725.68,1,1,368,0,0,0,0,0,0,0,0.2452
818,26,4,0.0,2,1,167036.94,0,3,261,0,0,1,0,1,1,0,0.0379
608,33,9,89968.69,1,1,68777.26,0,3,614,1,0,0,0,0,1,0,0.1527
850,32,9,0.0,2,1,18924.92,0,4,765,0,0,0,0,1,0,0,0.0514
816,38,5,130878.75,3,1,71905.77,1,4,961,1,0,0,1,0,0,1,0.8055
536,35,8,0.0,2,1,64833.28,0,2,345,1,0,0,0,0,1,0,0.0435
753,35,3,0.0,2,1,184843.77,0,1,330,1,0,0,0,0,1,0,0.0534
631,27,10,134169.62,1,1,176730.02,0,5,863,0,1,0,0,1,1,0,0.1716
703,37,1,149762.08,1,1,20629.4,1,3,371,0,0,0,0,0,1,0,0.4218
774,26,2,93844.69,1,1,28415.36,0,1,282,0,0,0,0,0,1,0,0.1023
785,28,8,0.0,2,1,77231.27,0,2,937,0,0,1,0,0,1,0,0.0229
571,33,1,0.0,2,1,102750.7,0,2,722,1,0,0,0,0,0,0,0.0591
621,46,6,141078.37,1,0,34580.8,1,2,956,0,0,1,1,0,1,1,0.8674
605,31,1,117992.59,1,1,183598.77,0,2,496,0,0,1,1,0,0,0,0.3889
611,40,8,100812.33,2,1,147358.27,0,2,927,0,0,0,0,0,0,0,0.368
569,38,7,0.0,1,1,108469.2,0,5,550,0,0,1,0,0,1,0,0.3839
658,29,4,80262.6,1,1,20612.82,0,2,420,1,0,0,0,0,1,0,0.105
788,34,6,156478.62,1,0,181196.76,0,3,760,0,0,0,0,1,1,0,0.1842
525,23,5,0.0,2,1,160249.1,0,1,225,0,1,0,0,0,0,0,0.0702
798,37,8,0.0,3,0,110783.28,0,4,860,0,0,1,0,0,1,0,0.4212
486,37,9,115217.99,2,1,144995.33,0,1,882,1,0,0,1,0,1,0,0.233
615,61,9,0.0,2,1,150227.85,1,4,683,0,0,0,0,1,1,0,0.2493
730,35,0,155470.55,1,1,53718.28,0,4,500,1,0,0,0,0,0,0,0.2162
641,37,7,0.0,2,1,75248.3,0,2,516,0,1,0,0,0,1,0,0.0371
542,39,3,135096.77,1,1,14353.43,1,2,328,0,1,0,0,0,1,0,0.3182
692,30,2,0.0,2,0,130486.57,0,4,751,0,0,0,0,0,1,0,0.021
714,55,9,180075.22,1,1,100127.71,0,1,652,1,0,0,1,0,0,1,0.5548
591,29,1,97541.24,1,1,196356.17,0,2,850,0,1,0,0,1,1,0,0.161
710,41,2,156067.05,1,1,9983.88,0,4,678,0,0,0,0,0,0,0,0.4386
639,38,4,81550.94,2,0,118974.77,0,4,860,1,0,0,0,0,0,0,0.239
531,47,6,0.0,1,0,194998.34,1,2,510,0,0,1,0,0,0,1,0.8892
673,38,2,170061.92,2,0,134901.34,1,5,954,0,1,0,0,0,0,0,0.373
765,36,8,92310.54,2,1,72924.56,0,3,547,0,0,0,1,0,1,0,0.1723
622,32,6,169089.38,2,1,101057.95,0,5,238,0,0,1,0,0,0,0,0.2172
806,40,5,80613.93,1,1,142838.64,0,1,314,0,0,1,0,0,1,0,0.3788
757,26,8,121581.56,2,1,127059.04,0,5,595,0,0,1,1,0,1,0,0.1002
570,58,8,0.0,1,0,116503.92,1,2,257,0,0,0,0,0,0,1,0.8209
555,32,4,0.0,2,1,54405.79,0,4,850,0,0,0,0,1,1,0,0.0264
692,54,5,0.0,2,1,88721.84,0,3,552,0,1,0,0,0,1,0,0.1331
774,60,5,85891.55,1,1,74135.48,1,5,540,1,0,0,0,0,1,1,0.6763
638,44,9,77637.35,2,1,111346.22,0,4,343,0,0,1,0,1,1,0,0.3752
543,41,4,0.0,1,0,194902.16,0,5,331,0,1,0,0,1,0,0,0.4992
584,31,5,0.0,2,1,31474.27,0,2,568,0,1,0,0,0,1,0,0.0258
691,30,7,116927.89,1,1,21198.39,0,1,813,0,0,0,1,0,1,0,0.3374
684,40,6,137326.65,1,1,186976.6,0,1,530,0,1,0,1,0,0,1,0.5928
733,22,5,0.0,2,1,117202.19,0,3,279,0,0,0,0,0,1,0,0.0312
599,37,2,0.0,2,1,143739.29,0,4,516,1,0,0,0,1,0,0,0.0962
524,31,10,67238.98,2,1,161811.23,0,5,685,1,0,0,1,0,0,0,0.1745
632,38,6,86569.76,2,1,98090.91,0,5,435,0,0,1,1,0,0,0,0.297
735,34,5,0.0,2,0,71095.41,0,1,898,0,1,0,0,1,1,0,0.0521
734,34,6,133598.4,1,1,13107.24,0,4,693,0,0,0,0,0,1,0,0.1796
605,51,3,136188.78,1,1,67110.59,1,1,683,0,1,0,0,0,0,1,0.8424
793,38,9,0.0,2,1,88225.02,0,1,690,0,0,1,0,1,1,0,0.0547
468,56,10,0.0,3,0,62256.87,1,3,547,0,1,0,0,0,0,1,0.7434
779,37,7,120092.52,2,1,135925.72,0,1,466,1,0,0,1,0,1,0,0.1993
698,48,4,101238.24,2,0,177815.87,1,1,342,1,0,0,0,0,1,0,0.3535
707,58,6,89685.92,1,0,126471.13,0,2,230,1,0,0,0,0,1,0,0.463
850,35,1,211774.31,1,1,188574.12,1,2,757,0,1,0,0,0,0,0,0.3863
850,56,7,131317.48,1,1,119175.45,0,3,657,0,0,1,0,0,1,1,0.5264
527,37,5,93722.73,2,1,139093.73,0,3,453,0,1,0,0,1,1,0,0.123
696,32,8,101160.99,1,1,115916.55,0,4,694,0,0,0,1,0,1,0,0.2443
661,48,3,120320.54,1,0,96463.25,0,5,727,0,1,0,0,0,1,1,0.5958
776,31,2,0.0,2,1,112349.51,0,3,304,0,0,0,0,0,0,0,0.0846
701,43,2,0.0,2,1,165303.79,0,2,633,0,0,1,0,0,1,0,0.0734
610,26,8,0.0,2,1,166031.08,0,2,989,0,0,1,0,0,1,0,0.0294
572,48,3,152827.99,1,1,38411.79,1,5,352,1,0,0,1,0,0,1,0.6876
673,30,1,64097.75,1,1,77783.35,0,5,936,0,0,0,0,0,1,0,0.1543
519,57,2,119035.35,2,1,29871.79,0,3,689,0,0,1,0,1,0,1,0.5309
702,26,4,135219.57,1,0,59747.63,0,4,267,0,0,0,0,1,0,0,0.1738
729,32,6,93694.42,1,1,79919.13,0,2,613,1,0,0,0,0,1,0,0.1014
543,35,10,59408.63,1,1,76773.53,0,4,480,1,0,0,0,1,1,0,0.346
550,40,7,114354.95,1,1,54018.93,0,1,951,1,0,0,0,0,0,0,0.4029
608,59,1,0.0,1,1,70649.64,1,4,585,0,0,0,0,0,1,1,0.8304
639,35,10,128173.9,2,1,59093.39,0,3,452,0,1,0,1,0,1,0,0.1687
686,34,9,0.0,2,1,127569.8,0,3,358,0,0,1,0,1,1,0,0.0374
564,62,5,114931.35,3,0,18260.98,1,3,771,1,0,0,1,0,0,1,0.9023
745,28,1,111071.36,1,1,73275.96,1,1,238,0,1,0,1,0,0,0,0.4493
833,37,8,151226.18,2,1,136129.49,0,3,633,0,0,0,0,0,1,0,0.1555
622,26,9,0.0,2,1,153237.59,0,3,344,0,1,0,0,0,1,0,0.0243
597,42,4,64740.12,1,1,106841.12,0,5,244,0,0,1,0,0,0,1,0.5473
721,51,0,169312.13,1,1,109078.35,1,2,405,0,1,0,0,1,1,1,0.6217
504,49,7,0.0,3,0,87822.14,1,5,408,0,0,1,0,0,0,1,0.7744
842,44,2,112652.08,2,1,126644.98,0,5,939,0,0,0,0,1,0,0,0.3915
587,38,0,0.0,2,1,47414.15,0,3,701,0,0,0,0,0,1,0,0.0626
479,30,7,143964.36,2,1,41879.99,0,4,503,0,0,1,1,0,0,0,0.1728
508,49,7,122451.46,2,1,75808.1,0,3,881,1,0,0,0,0,1,0,0.3694
749,24,1,0.0,3,1,47911.03,0,3,758,1,0,0,0,0,1,0,0.4155
721,36,3,65253.07,2,1,28737.78,0,5,751,0,0,1,1,0,0,0,0.2028
674,47,6,106901.94,1,1,2079.2,1,4,363,1,0,0,1,0,1,1,0.8684
685,25,10,128509.63,1,1,121562.33,0,3,560,0,0,0,0,1,0,0,0.2971
417,34,7,0.0,2,1,55003.79,0,4,969,0,0,1,0,0,1,0,0.0613
574,33,3,129834.67,1,1,193131.42,0,5,470,0,0,1,1,0,1,0,0.2895
590,51,3,154962.99,3,0,191932.27,1,1,759,0,0,1,0,1,0,1,0.8673
587,40,5,138241.9,2,1,159418.1,0,5,403,0,0,1,1,0,1,0,0.255
598,41,3,91536.93,1,1,191468.78,1,1,980,0,0,1,1,0,1,1,0.5861
741,53,3,0.0,2,1,38913.68,0,3,245,1,0,0,0,1,1,0,0.1934
850,70,5,0.0,1,1,705.18,0,1,283,0,0,0,0,1,0,0,0.3354
584,29,7,105204.01,1,0,138490.03,0,2,453,0,0,0,1,0,0,0,0.4196
650,61,1,152968.73,1,0,82970.69,0,5,683,0,0,0,0,1,1,0,0.4355
607,36,8,158261.68,1,1,76744.72,0,5,863,1,0,0,0,1,1,0,0.2037
509,46,1,0.0,1,1,71244.59,1,2,264,0,0,0,0,0,0,1,0.7944
689,38,6,121021.05,1,1,12182.15,0,3,946,0,0,1,0,1,0,0,0.283
543,36,4,0.0,2,1,141210.5,0,1,354,1,0,0,0,0,1,0,0.0405
438,54,2,0.0,1,0,191763.07,1,3,281,0,0,1,0,1,0,1,0.8358
687,63,1,137715.66,1,1,37938.74,0,1,938,0,1,0,0,1,0,0,0.4689
737,31,5,121192.22,2,1,74890.58,0,2,815,0,1,0,1,0,1,0,0.1202
761,31,7,0.0,3,1,166698.18,0,5,753,1,0,0,0,0,1,0,0.4219
601,44,1,100486.18,2,1,62678.53,0,1,650,1,0,0,0,0,1,0,0.3337
651,45,1,0.0,1,1,67740.08,1,3,629,0,0,1,0,0,1,1,0.78
745,35,9,92566.53,2,1,161519.77,0,4,742,0,0,1,0,0,1,0,0.1184
648,49,10,0.0,2,1,159835.78,1,2,314,1,0,0,0,1,0,0,0.3257
848,40,3,110929.96,1,1,30876.84,0,3,844,1,0,0,0,1,1,0,0.3213
546,27,8,0.0,2,1,14858.1,0,2,776,0,0,1,0,0,0,0,0.0381
439,32,3,138901.61,1,1,75685.97,0,4,913,0,0,0,0,1,0,0,0.2109
755,30,4,123217.66,2,0,144183.1,0,3,786,1,0,0,0,0,1,0,0.1006
593,41,6,0.0,1,1,65170.66,0,1,939,0,0,1,0,0,0,0,0.4653
701,39,2,0.0,2,1,82526.92,0,4,812,0,0,0,0,0,1,0,0.0544
701,36,8,0.0,2,1,169161.46,0,2,689,0,0,0,0,1,1,0,0.0201
607,33,2,108431.87,2,0,109291.39,1,5,647,0,1,0,0,1,0,0,0.3855
586,57,3,0.0,2,0,6057.81,0,4,839,0,1,0,0,1,0,0,0.2543
547,30,9,72392.41,1,1,77077.14,0,3,807,0,1,0,1,0,0,0,0.2872
647,51,1,119741.77,2,0,54954.51,1,3,847,0,0,1,1,0,0,1,0.5654
760,51,2,100946.71,1,0,179614.8,1,4,550,0,0,0,0,0,0,1,0.8308
621,53,9,170491.84,1,1,35588.07,1,3,777,0,1,0,0,1,1,1,0.5345
725,44,5,0.0,1,1,117356.14,0,4,865,0,0,1,0,0,1,1,0.5383
526,36,1,0.0,1,1,160696.72,0,1,425,0,1,0,0,0,1,0,0.3328
519,47,6,157296.02,2,0,147278.43,1,1,934,0,1,0,0,1,0,1,0.5768
713,38,7,144606.22,1,1,56594.36,1,1,656,0,0,1,1,0,0,0,0.4847
700,38,8,134811.3,1,1,1299.75,0,1,903,0,0,0,0,0,1,0,0.2063
666,34,9,115897.12,1,1,25095.03,0,1,427,0,0,1,0,0,0,0,0.2495
630,32,4,82034.0,1,0,146326.45,0,5,708,1,0,0,0,1,1,0,0.1464
779,26,4,174318.13,2,0,38296.21,0,2,625,0,1,0,0,1,0,0,0.2365
611,41,2,114206.84,1,1,164061.6,0,1,645,0,0,0,1,0,0,1,0.6997
685,43,9,0.0,2,1,107811.28,0,4,808,0,0,1,0,1,1,0,0.0892
646,39,9,111574.41,1,1,30838.51,0,2,525,0,1,0,1,0,1,1,0.7402
683,57,5,162448.69,1,0,9221.78,1,5,746,0,0,1,1,0,0,1,0.6998
484,34,4,148249.54,1,0,33738.27,0,3,774,0,0,0,1,0,0,0,0.3138
601,43,8,0.0,3,0,110916.15,1,4,343,0,0,1,0,0,0,1,0.8177
762,26,7,123709.46,2,1,169654.57,0,4,669,0,1,0,0,1,0,0,0.1945
687,72,9,0.0,1,0,69829.4,0,5,258,1,0,0,0,0,0,0,0.4159
566,30,5,0.0,1,1,54926.51,1,4,817,0,0,0,0,0,1,0,0.233
702,37,10,150525.8,1,1,94728.49,0,4,541,0,0,0,0,0,1,0,0.1969
601,29,9,0.0,1,1,80393.27,0,5,418,1,0,0,0,0,1,0,0.2522
699,53,4,0.0,2,0,111307.98,0,1,513,0,1,0,0,0,1,0,0.1393
584,28,10,0.0,2,1,19834.32,0,3,706,1,0,0,0,0,1,0,0.0428
699,35,5,0.0,2,1,78397.24,0,2,915,0,0,1,0,0,1,0,0.0241
698,51,2,111018.98,1,1,86410.28,0,4,751,0,0,0,1,0,0,1,0.8589
495,30,10,129755.99,1,0,172749.65,0,2,753,0,0,0,0,0,1,0,0.1778
650,27,6,0.0,2,1,1002.39,0,1,789,0,1,0,0,0,0,0,0.0599
605,64,2,129555.7,1,1,13601.79,0,1,380,0,0,1,0,0,0,1,0.53
667,38,1,87202.38,1,1,77866.91,0,5,955,0,1,0,0,1,1,0,0.1618
688,26,8,146133.39,1,1,175296.76,0,4,866,0,1,0,1,0,1,0,0.2263
727,31,0,0.0,1,1,121751.04,1,2,274,0,0,1,0,1,0,0,0.4542
754,39,6,170184.99,2,1,89593.26,0,2,380,0,0,0,0,1,1,0,0.2334
612,62,8,140745.33,1,1,193437.89,1,5,455,1,0,0,1,0,0,1,0.6715
546,42,7,139070.51,1,1,86945.0,0,3,451,0,0,0,0,1,1,0,0.4944
